replicate,diagnosed_weakness,target_metric,pre_score,post_score,improvement,standardized_improvement,general_improvement,confidence,mixed
429,height_management,stack_height_management,-13.054954740643145,-13.477186775275957,-0.42223203463281145,-0.5142011680370245,2.833333333333332,moderate,False
430,height_management,stack_height_management,-12.896927146927148,-14.053872354497354,-1.1569452075702067,-1.4089470440223402,-0.5,low/mixed,True
431,hole_management,hole_avoidance,-35.700588837685615,-34.15011065323565,1.5504781844499647,0.3391612642523887,1.5,low/mixed,True
432,hole_management,hole_avoidance,-36.735176507188,-38.058966235377525,-1.3237897281895243,-0.2895740180803389,2.6666666666666643,high,False
433,height_management,stack_height_management,-13.779628519073796,-14.0109126984127,-0.23128417933890333,-0.2816617059100494,0.6666666666666643,moderate,False
434,hole_management,hole_avoidance,-38.133236570981666,-38.90438882105549,-0.7711522500738255,-0.16868665079534573,-2.0,low/mixed,True
435,height_management,stack_height_management,-13.822146029040011,-13.258153899240856,0.5639921297991553,0.6868389608538683,-3.666666666666668,high,False
436,surface_management,surface_smoothness,-17.267744677004313,-19.200693041526375,-1.932948364522062,-0.6382930188929617,2.166666666666668,high,False
437,height_management,stack_height_management,-13.472000469791494,-13.28014683007499,0.19185363971650382,0.23364254140539478,-0.5,moderate,False
438,hole_management,hole_avoidance,-41.002349541139864,-41.85513924134614,-0.852789700206273,-0.1865445355917608,1.5,moderate,False
439,height_management,stack_height_management,-13.402961008852358,-13.524092899437726,-0.12113189058536733,-0.1475164234748206,-1.8333333333333321,low/mixed,True
440,surface_management,surface_smoothness,-18.00093067426401,-22.269834028287868,-4.268903354023859,-1.4096658033986913,-0.8333333333333321,high,False
441,surface_management,surface_smoothness,-16.62147955890633,-23.439634997316155,-6.818155438409825,-2.2514729818662986,-3.1666666666666643,moderate,False
442,surface_management,surface_smoothness,-16.54108696352104,-19.09245911232418,-2.5513721488031393,-0.8425072604469933,-1.5,low/mixed,True
443,height_management,stack_height_management,-13.38800220073394,-13.47211340427332,-0.08411120353938095,-0.10243201736827348,3.666666666666668,moderate,False
444,surface_management,surface_smoothness,-22.24313434552565,-17.603290004748338,4.639844340777312,1.5321569400538284,1.0,high,False
445,hole_management,hole_avoidance,-38.888243114909784,-33.699850088183425,5.188393026726359,1.134941436797479,-1.3333333333333321,high,False
446,hole_management,hole_avoidance,-39.770310618500275,-35.370842911877396,4.399467706622879,0.9623669938607414,1.3333333333333321,moderate,False
447,hole_management,hole_avoidance,-38.65141025641026,-37.825579097931836,0.8258311584784224,0.1806474561058845,0.3333333333333357,low/mixed,True
448,surface_management,surface_smoothness,-18.240335775335776,-18.023485195360195,0.21685057997558133,0.07160781626752226,-0.8333333333333321,low/mixed,True
449,surface_management,surface_smoothness,-17.913275798275798,-19.435941746425616,-1.5226659481498181,-0.502810660982335,3.0,high,False
450,height_management,stack_height_management,-12.836747552149852,-13.584831611041288,-0.7480840588914361,-0.911029162451812,3.333333333333332,moderate,False
451,hole_management,hole_avoidance,-40.52646580975385,-35.26482630272953,5.26163950702432,1.1509638285402606,1.5,high,False
452,height_management,stack_height_management,-13.09798958757292,-13.62158662325329,-0.5235970356803694,-0.6376451459011289,-2.6666666666666643,low/mixed,True
453,hole_management,hole_avoidance,-36.485652272856576,-34.81133838383838,1.674313889018194,0.3662498583017436,-1.1666666666666643,low/mixed,True
454,surface_management,surface_smoothness,-16.87322170410062,-17.036020923520923,-0.16279921942030384,-0.05375912111490726,1.0,high,False
455,height_management,stack_height_management,-13.653619130769668,-13.556306536951698,0.09731259381796953,0.11850888919271028,1.0,moderate,False
456,height_management,stack_height_management,-13.157795628700802,-13.599273411773412,-0.4414777830726102,-0.537638959383428,0.1666666666666643,moderate,False
457,hole_management,hole_avoidance,-36.714148620642874,-35.54517783291977,1.1689707877231044,0.2557079578510337,-0.1666666666666643,low/mixed,True
458,hole_management,hole_avoidance,-44.77459877343422,-37.92275314723591,6.851845626198312,1.4988154289110625,3.1666666666666643,high,False
459,surface_management,surface_smoothness,-18.181010039343374,-19.399737366766352,-1.2187273274229788,-0.40244486573261773,-0.16666666666666785,moderate,False
460,hole_management,hole_avoidance,-34.93057577558875,-41.44485789407485,-6.514282118486101,-1.424974682753283,4.0,high,False
461,surface_management,surface_smoothness,-18.861600529100528,-17.543624592999592,1.317975936100936,0.43521847480398224,1.0,low/mixed,True
462,hole_management,hole_avoidance,-43.90783122372796,-39.34724616858237,4.560585055145587,0.9976108071346056,2.333333333333332,high,False
463,hole_management,hole_avoidance,-43.157131964558346,-40.10595238095238,3.0511795836059648,0.6674340441648898,-0.8333333333333321,high,False
464,hole_management,hole_avoidance,-35.22140789318209,-35.06409554685417,0.15731234632792024,0.03441148337215372,-1.6666666666666679,high,False
465,height_management,stack_height_management,-14.344863716530384,-12.49090740039016,1.8539563161402235,2.257778721308895,0.6666666666666679,low/mixed,True
466,hole_management,hole_avoidance,-34.32352335438357,-39.62965643476396,-5.306133080380391,-1.16069663016359,0.33333333333333215,low/mixed,True
467,height_management,stack_height_management,-13.77422634836428,-13.43704822954823,0.3371781188160501,0.41062110003689073,-0.8333333333333321,moderate,False
468,surface_management,surface_smoothness,-21.95415084642346,-18.396025048520876,3.5581257979025835,1.174954747280962,3.1666666666666643,low/mixed,True
469,hole_management,hole_avoidance,-39.35969585969586,-41.63510717677384,-2.2754113170779817,-0.4977376571526122,0.3333333333333357,low/mixed,True
470,hole_management,hole_avoidance,-39.28924331840999,-35.35,3.9392433184099858,0.8616946419943781,2.1666666666666643,high,False
471,hole_management,hole_avoidance,-32.61786061020341,-33.656969600216726,-1.0391089900133181,-0.22730117861926796,-2.666666666666668,high,False
472,hole_management,hole_avoidance,-37.78736160892075,-42.30164801508365,-4.514286406162903,-0.9874831520152816,-0.33333333333333215,low/mixed,True
473,hole_management,hole_avoidance,-42.39278440450104,-34.859003684877464,7.533780719623579,1.647986162652301,0.33333333333333215,high,False
474,hole_management,hole_avoidance,-37.46219189412738,-37.061275516735286,0.4009163773920932,0.08769894783397267,0.6666666666666679,moderate,False
475,hole_management,hole_avoidance,-34.742196539093094,-36.98917734770676,-2.246980808613664,-0.49151859048608115,0.6666666666666679,moderate,False
476,hole_management,hole_avoidance,-39.98105413105413,-40.407326007326006,-0.42627187627187624,-0.09324536773337162,-0.5,low/mixed,True
477,hole_management,hole_avoidance,-40.20572205706264,-36.00989610369546,4.1958259533671765,0.917821127184598,3.833333333333332,high,False
478,surface_management,surface_smoothness,-19.048025742373568,-19.9066912556043,-0.8586655132307328,-0.2835462202296523,0.0,high,False
479,hole_management,hole_avoidance,-37.91471450617284,-36.59546764431822,1.319246861854623,0.2885802831765347,0.0,high,False
480,height_management,stack_height_management,-13.232944832944833,-12.542148785753437,0.6907960471913963,0.8412628725579232,1.3333333333333321,moderate,False
481,surface_management,surface_smoothness,-18.12632894989217,-17.85504396419302,0.2712849856991504,0.08958299956711972,-0.1666666666666643,moderate,False
482,height_management,stack_height_management,-14.142226116795083,-13.480509768009767,0.6617163487853155,0.8058491339969097,-1.1666666666666679,low/mixed,True
483,height_management,stack_height_management,-13.490156435429927,-14.061585553783134,-0.5714291183532065,-0.6958958487437148,2.166666666666668,moderate,False
484,surface_management,surface_smoothness,-18.996048704382037,-20.277395846236427,-1.2813471418543898,-0.42312301271758657,-1.1666666666666679,high,False
485,surface_management,surface_smoothness,-23.369819223985893,-19.851647093120107,3.5181721308657856,1.1617613546291787,-2.5,high,False
486,surface_management,surface_smoothness,-20.249434824434825,-20.499422678770504,-0.2499878543356786,-0.0825503180318778,0.0,moderate,False
487,hole_management,hole_avoidance,-39.131710405251376,-34.977830704241995,4.15387970100938,0.9086455424372597,2.0,high,False
488,surface_management,surface_smoothness,-18.50545043192102,-17.711432351455173,0.7940180804658468,0.26219851856283527,0.16666666666666785,low/mixed,True
489,height_management,stack_height_management,-12.985595669427191,-13.154043307425809,-0.16844763799861795,-0.20513832468275806,-1.6666666666666679,moderate,False
490,height_management,stack_height_management,-13.607220103465933,-13.460120524636654,0.1470995788292786,0.17914030449524676,-0.8333333333333357,low/mixed,True
491,height_management,stack_height_management,-13.531767719859335,-14.032555018786903,-0.5007872989275679,-0.6098670705329078,-1.6666666666666643,moderate,False
492,height_management,stack_height_management,-13.245497557997558,-13.322962196150602,-0.07746463815304416,-0.09433771990915017,0.5,low/mixed,True
493,height_management,stack_height_management,-13.255441500353658,-13.245204733356141,0.010236766997516966,0.012466504469808043,0.6666666666666679,low/mixed,True
494,surface_management,surface_smoothness,-17.26361034798535,-17.31252258041207,-0.048912232426722824,-0.0161516660607572,1.0,low/mixed,True
495,surface_management,surface_smoothness,-19.21753086419753,-21.291227492314448,-2.0736966281169167,-0.6847705325828402,-1.0,low/mixed,True
496,height_management,stack_height_management,-13.452302777182837,-13.223924590734935,0.22837818644790175,0.27812273961593637,5.166666666666668,low/mixed,True
497,surface_management,surface_smoothness,-20.19765501540864,-18.656102914035706,1.5415521013729325,0.5090471957896356,0.5,moderate,False
498,hole_management,hole_avoidance,-39.78728697940592,-37.80263010184917,1.984656877556752,0.43413621839389915,2.0,moderate,False
499,hole_management,hole_avoidance,-34.007479518689195,-33.705380045379165,0.3020994733100295,0.0660831221783094,1.8333333333333321,low/mixed,True
500,height_management,stack_height_management,-12.668773874407933,-13.372051282051283,-0.7032774076433501,-0.8564628801288008,-1.8333333333333321,moderate,False
501,height_management,stack_height_management,-12.979656540777231,-13.563245149911817,-0.5835886091345852,-0.7107038780964798,-2.333333333333332,low/mixed,True
502,hole_management,hole_avoidance,-37.83459222769567,-38.254305725139055,-0.41971349744338227,-0.09181074706135797,-0.6666666666666679,low/mixed,True
503,surface_management,surface_smoothness,-22.409069840079958,-21.7724907243348,0.6365791157451568,0.21020944636234778,-0.5,moderate,False
504,hole_management,hole_avoidance,-35.50114123849756,-39.84192187986306,-4.340780641365498,-0.9495294193320699,-0.33333333333333215,moderate,False
505,height_management,stack_height_management,-13.221238053134606,-13.712414474455631,-0.49117642132102546,-0.5981627845342324,-1.6666666666666643,low/mixed,True
506,surface_management,surface_smoothness,-19.92413167776071,-19.920163329646087,0.003968348114621989,0.0013104172592455984,1.3333333333333321,high,False
507,surface_management,surface_smoothness,-16.708316038739888,-20.04265068861843,-3.3343346498785422,-1.1010550352681652,-1.6666666666666679,high,False
508,hole_management,hole_avoidance,-39.41632773356911,-38.03763698347959,1.3786907500895254,0.30158340988159016,0.0,moderate,False
509,hole_management,hole_avoidance,-36.14139492372251,-34.5893789735169,1.5520159502056075,0.33949764472071037,-0.6666666666666679,high,False
510,surface_management,surface_smoothness,-16.929278007811643,-17.362237060778728,-0.43295905296708526,-0.1429705759593478,-1.0,low/mixed,True
511,surface_management,surface_smoothness,-17.78674302894849,-18.590200042888217,-0.8034570139397275,-0.2653154178306866,-0.3333333333333357,moderate,False
512,surface_management,surface_smoothness,-17.505579297245966,-19.559138749713462,-2.0535594524674963,-0.6781208885089672,0.5,low/mixed,True
513,surface_management,surface_smoothness,-17.73478896794989,-19.661122311827956,-1.926333343878067,-0.6361086245374825,2.333333333333332,moderate,False
514,height_management,stack_height_management,-13.473240892781122,-13.295515873015873,0.17772501976524957,0.21643647392166154,0.33333333333333215,low/mixed,True
515,hole_management,hole_avoidance,-39.49119651308799,-35.572624295464486,3.918572217623506,0.8571729165379712,-1.1666666666666679,moderate,False
516,hole_management,hole_avoidance,-43.12387794198139,-40.47398653949379,2.6498914024876044,0.579653765665888,-2.5,high,False
517,hole_management,hole_avoidance,-37.40567951265269,-38.89314814814815,-1.4874686354954605,-0.32537816269203773,-1.1666666666666643,moderate,False
518,surface_management,surface_smoothness,-18.150759527643586,-19.591444348164778,-1.4406848205211915,-0.47573907313924024,1.3333333333333321,moderate,False
519,height_management,stack_height_management,-13.253945045526391,-12.976679292929294,0.2772657525970974,0.33765882772508393,-1.8333333333333357,high,False
520,hole_management,hole_avoidance,-38.58467059760163,-36.39327232367462,2.191398273927007,0.47936012032910413,0.33333333333333215,low/mixed,True
521,hole_management,hole_avoidance,-37.02223706077873,-34.84754789272031,2.1746891680584213,0.47570506634140364,1.1666666666666643,low/mixed,True
522,hole_management,hole_avoidance,-37.74598044702211,-38.85067382637275,-1.1046933793506355,-0.24164751681734872,-1.1666666666666679,moderate,False
523,hole_management,hole_avoidance,-33.74076225776001,-38.586610885274055,-4.845848627514044,-1.0600111393804676,0.6666666666666679,high,False
524,hole_management,hole_avoidance,-42.787297979797984,-37.86050968906572,4.9267882907322615,1.0777163859170331,3.1666666666666643,high,False
525,height_management,stack_height_management,-13.503537511870846,-12.85331289081289,0.650224621057955,0.7918543175559664,1.6666666666666679,high,False
526,hole_management,hole_avoidance,-40.65290799044922,-42.17532234790299,-1.5224143574537692,-0.3330224077762064,0.33333333333333215,low/mixed,True
527,height_management,stack_height_management,-13.380158426077966,-13.055684439017773,0.3244739870601929,0.3951497978808644,-2.5,high,False
528,surface_management,surface_smoothness,-16.16576448243115,-19.61972321354248,-3.453958731111328,-1.1405569781776703,-0.5,low/mixed,True
529,hole_management,hole_avoidance,-40.808584995251664,-32.6953835978836,8.113201397368066,1.7747322539992816,0.5,low/mixed,True
530,surface_management,surface_smoothness,-17.373786043546016,-19.423196143863553,-2.0494101003175373,-0.6767507005831753,-1.1666666666666643,high,False
531,surface_management,surface_smoothness,-18.011036363079374,-16.315927068100983,1.6951092949783906,0.5597544399551536,-1.0,high,False
532,hole_management,hole_avoidance,-41.91005731922399,-34.72678482950222,7.183272489721766,1.5713138072611552,0.1666666666666643,moderate,False
533,hole_management,hole_avoidance,-39.47819664902998,-39.59913724685276,-0.12094059782278066,-0.026455300350817463,3.166666666666668,high,False
534,hole_management,hole_avoidance,-40.9155818245872,-32.506800766283526,8.408781058303674,1.839389191772177,1.0,low/mixed,True
535,surface_management,surface_smoothness,-18.382188652396987,-18.86550283791107,-0.48331418551408234,-0.15959871262358055,0.0,high,False
536,height_management,stack_height_management,-13.099233716475096,-13.246315047604403,-0.1470813311293071,-0.1791180821438624,-1.5,low/mixed,True
537,surface_management,surface_smoothness,-18.918869427720004,-19.867174864948478,-0.9483054372284734,-0.31314687524559776,-2.333333333333332,low/mixed,True
538,hole_management,hole_avoidance,-40.264886241897734,-41.40988255571589,-1.1449963138181545,-0.25046363196438903,2.5,low/mixed,True
539,surface_management,surface_smoothness,-17.732993421178538,-21.683189102564103,-3.9501956813855656,-1.304423011482237,-2.0,moderate,False
540,hole_management,hole_avoidance,-36.05550970534841,-40.33225853403265,-4.276748828684234,-0.9355227014310025,-2.833333333333332,low/mixed,True
541,surface_management,surface_smoothness,-18.826452482702482,-19.532344322344322,-0.7058918396418399,-0.23309770794022358,-2.1666666666666643,high,False
542,hole_management,hole_avoidance,-37.22794908635426,-38.40219036240541,-1.1742412760511556,-0.2568608573258518,-2.3333333333333357,low/mixed,True
543,surface_management,surface_smoothness,-22.705714669120464,-20.063301451634786,2.6424132174856787,0.8725705976986264,2.3333333333333357,high,False
544,surface_management,surface_smoothness,-19.481935608251398,-19.920815295815295,-0.4388796875638974,-0.14492567201877915,-1.8333333333333357,high,False
545,height_management,stack_height_management,-13.540820083938364,-13.229811685725664,0.31100839821269943,0.37875118066152225,-0.8333333333333357,high,False
546,surface_management,surface_smoothness,-16.70324438970991,-19.64249771062271,-2.939253320912801,-0.9705923396254189,-0.3333333333333357,high,False
547,surface_management,surface_smoothness,-18.82062169312169,-19.30870178826241,-0.48808009514072026,-0.1611724985038412,-0.3333333333333357,high,False
548,height_management,stack_height_management,-13.018882866259178,-12.677563070316694,0.34131979594248385,0.4156649030678391,-1.6666666666666679,low/mixed,True
549,hole_management,hole_avoidance,-38.4598371998372,-36.26806085055992,2.1917763492772835,0.4794428228882685,1.8333333333333357,low/mixed,True
550,surface_management,surface_smoothness,-19.03763905847239,-19.814652014652015,-0.7770129561796253,-0.25658313208044153,-0.5,high,False
551,hole_management,hole_avoidance,-41.81090358724135,-35.363580151841184,6.447323435400165,1.4103277229728348,-0.6666666666666679,high,False
552,height_management,stack_height_management,-13.583584915447661,-13.859724164724165,-0.276139249276504,-0.33628695331543507,-2.166666666666668,moderate,False
553,height_management,stack_height_management,-12.68313349023494,-13.466362291631109,-0.7832288013961684,-0.953829012212168,0.6666666666666679,low/mixed,True
554,height_management,stack_height_management,-13.380625423219126,-13.000843824119686,0.37978159909943976,0.46250432425319693,-0.16666666666666785,low/mixed,True
555,hole_management,hole_avoidance,-41.381185762938635,-35.23713200379867,6.144053759139965,1.343988623305779,0.6666666666666679,high,False
556,hole_management,hole_avoidance,-37.09545292829775,-35.87471554866809,1.2207373796296608,0.2670317048944618,0.0,high,False
557,hole_management,hole_avoidance,-43.910503253664174,-35.51586615880095,8.394637094863228,1.8362952530311407,0.5,high,False
558,height_management,stack_height_management,-13.327519863648895,-13.071890561129692,0.25562930251920335,0.31130960031058175,-1.1666666666666679,moderate,False
559,height_management,stack_height_management,-12.758103448275861,-13.364997929403227,-0.606894481127366,-0.7390861551807633,-0.5,low/mixed,True
560,hole_management,hole_avoidance,-41.529137742053344,-45.01699900819171,-3.487861266138367,-0.7629565178178103,-4.0,high,False
561,hole_management,hole_avoidance,-36.28214443602375,-35.272462851763926,1.0096815842598232,0.2208640444247201,-2.5,high,False
562,hole_management,hole_avoidance,-41.093484383000515,-43.69175580860363,-2.598271425603116,-0.5683620901064327,-0.6666666666666679,high,False
563,surface_management,surface_smoothness,-19.388154596449052,-18.134535972754364,1.2536186236946882,0.4139665759030106,0.33333333333333215,moderate,False
564,surface_management,surface_smoothness,-17.74168895812574,-17.90602453102453,-0.16433557289879275,-0.05426645163540662,-1.1666666666666679,moderate,False
565,hole_management,hole_avoidance,-34.71373897707231,-42.88522562792678,-8.171486650854469,-1.787481933716144,0.1666666666666643,moderate,False
566,hole_management,hole_avoidance,-42.03172676089343,-37.58846640667761,4.443260354215816,0.9719464706128436,1.1666666666666679,low/mixed,True
567,surface_management,surface_smoothness,-21.214025172358504,-18.311462275348074,2.90256289701043,0.9584765263595546,3.666666666666668,low/mixed,True
568,surface_management,surface_smoothness,-19.25021425434469,-19.920705804505154,-0.6704915501604631,-0.22140791939880036,0.0,moderate,False
569,height_management,stack_height_management,-13.052278669043375,-13.117770245931165,-0.06549157688779061,-0.07975672751020488,-1.0,moderate,False
570,hole_management,hole_avoidance,-46.75268994290734,-37.580202427998124,9.172487514909214,2.0064471032847693,0.0,high,False
571,hole_management,hole_avoidance,-39.83413031413031,-34.026373780309314,5.807756533820999,1.2704248716531148,0.6666666666666643,high,False
572,height_management,stack_height_management,-13.218482946026986,-13.006178458389853,0.21230448763713383,0.2585479228677002,0.6666666666666643,low/mixed,True
573,hole_management,hole_avoidance,-37.41591467493767,-39.414862719230534,-1.9989480442928667,-0.4372623573015432,-0.8333333333333321,low/mixed,True
574,surface_management,surface_smoothness,-18.17330181514392,-18.169544498711165,0.00375731643275401,0.001240730943887207,-0.8333333333333321,high,False
575,height_management,stack_height_management,-12.722618258178603,-12.517293841424276,0.20532441675432622,0.2500474768888863,-4.833333333333332,moderate,False
576,hole_management,hole_avoidance,-36.61735147993769,-43.21885534453469,-6.6015038645969994,-1.4440541112663439,-0.8333333333333321,low/mixed,True
577,surface_management,surface_smoothness,-20.11608332205292,-19.65536864188825,0.46071468016467065,0.152135964647625,-1.0,high,False
578,surface_management,surface_smoothness,-21.550885225885224,-20.70491436082834,0.8459708650568842,0.2793542275952948,1.1666666666666643,low/mixed,True
579,height_management,stack_height_management,-14.082280326810482,-14.103570928858286,-0.021290602047804086,-0.02592804795285798,0.8333333333333321,low/mixed,True
580,hole_management,hole_avoidance,-35.02013917542653,-35.60251653439153,-0.5823773589650045,-0.12739285423007013,1.3333333333333357,moderate,False
581,hole_management,hole_avoidance,-36.20012695371891,-37.90881455834126,-1.7086876046223551,-0.37376897914993223,0.33333333333333215,low/mixed,True
582,height_management,stack_height_management,-13.14988175404842,-13.481783622557641,-0.3319018685092203,-0.4041955949873107,2.166666666666668,moderate,False
583,surface_management,surface_smoothness,-19.03851376380112,-20.495858727000968,-1.4573449631998479,-0.48124054072147254,-2.0,low/mixed,True
584,surface_management,surface_smoothness,-19.24052129251981,-17.426168430335096,1.8143528621847125,0.5991307305445344,1.1666666666666643,high,False
585,surface_management,surface_smoothness,-17.083966218966218,-19.01204208870134,-1.928075869735121,-0.636684036747251,0.6666666666666679,high,False
586,surface_management,surface_smoothness,-17.847088426686128,-20.923564060460613,-3.0764756337744856,-1.0159055233315009,0.0,low/mixed,True
587,surface_management,surface_smoothness,-20.072405582922823,-17.333360734556507,2.7390448483663157,0.9044800353884443,2.3333333333333357,low/mixed,True
588,hole_management,hole_avoidance,-40.325811965811965,-38.02943069063759,2.296381275174376,0.5023247565201636,1.1666666666666679,moderate,False
589,hole_management,hole_avoidance,-37.88330066917386,-36.186013805266676,1.6972868639071876,0.37127511004996705,-0.8333333333333321,moderate,False
590,height_management,stack_height_management,-13.618253968253969,-13.266025992685476,0.3522279755684927,0.42894906496173524,3.0,high,False
591,surface_management,surface_smoothness,-20.57904132904133,-20.602806268629404,-0.02376493958807302,-0.007847594541011265,4.166666666666664,high,False
592,hole_management,hole_avoidance,-38.846394913696706,-39.4900607402392,-0.6436658265424953,-0.1407994757202315,-1.1666666666666643,low/mixed,True
593,surface_management,surface_smoothness,-22.685671761189003,-17.05272906637849,5.632942694810513,1.8600952120160064,-0.33333333333333215,moderate,False
594,hole_management,hole_avoidance,-39.153252119246744,-39.118186134852806,0.035065984393938265,0.00767055203909348,-1.8333333333333321,high,False
595,height_management,stack_height_management,-13.18460291998523,-13.75112887112887,-0.5665259511436407,-0.6899246904718604,-0.8333333333333321,moderate,False
596,surface_management,surface_smoothness,-16.928246484698096,-20.63718253968254,-3.708936054984445,-1.2247549054432865,-2.0,low/mixed,True
597,surface_management,surface_smoothness,-17.809966202379997,-18.89969135802469,-1.0897251556446932,-0.35984611494370566,-1.5,high,False
598,surface_management,surface_smoothness,-18.91653778320445,-16.779294950738915,2.1372428324655353,0.7057545895588773,0.8333333333333357,moderate,False
599,hole_management,hole_avoidance,-36.60202075702075,-40.43070393374741,-3.8286831767266563,-0.8375100273346474,1.1666666666666679,high,False
600,surface_management,surface_smoothness,-16.93494856398082,-18.887143603522915,-1.9521950395420937,-0.6446486042400258,-1.8333333333333321,high,False
601,height_management,stack_height_management,-12.628195094372005,-13.674163175534144,-1.0459680811621386,-1.2737972606241037,1.6666666666666679,low/mixed,True
602,hole_management,hole_avoidance,-33.65516302288416,-37.52189589942186,-3.8667328765376965,-0.8458332558855312,1.5,high,False
603,height_management,stack_height_management,-13.528869086160753,-13.803580157071536,-0.27471107091078295,-0.3345476940371626,0.0,low/mixed,True
604,surface_management,surface_smoothness,-17.785096234951308,-18.091245225613044,-0.30614899066173606,-0.10109569767469197,-0.6666666666666679,high,False
605,hole_management,hole_avoidance,-40.08057929724596,-42.8088013136289,-2.7282220163829365,-0.5967882924879027,2.1666666666666643,low/mixed,True
606,surface_management,surface_smoothness,-17.47464819817434,-23.543074209740876,-6.068426011566537,-2.0038993435859935,-3.166666666666668,moderate,False
607,hole_management,hole_avoidance,-35.34070512820513,-45.17527566090784,-9.834570532702713,-2.151275270238012,-4.0,moderate,False
608,surface_management,surface_smoothness,-18.81694612858406,-18.10585360999154,0.711092518592519,0.234815062179297,1.6666666666666679,high,False
609,surface_management,surface_smoothness,-14.951442182764023,-20.106149097815763,-5.15470691505174,-1.7021734769052326,-1.5,high,False
610,hole_management,hole_avoidance,-39.76550087593566,-36.309138078170335,3.4563627977653226,0.7560663464741836,3.0,high,False
611,surface_management,surface_smoothness,-18.318388519087442,-18.4588832815735,-0.14049476248605686,-0.046393803234391226,-0.6666666666666643,low/mixed,True
612,surface_management,surface_smoothness,-17.907793209876544,-19.004563444218615,-1.0967702343420704,-0.36217252191485066,-0.8333333333333321,low/mixed,True
613,height_management,stack_height_management,-12.900197881828317,-13.532578764085994,-0.6323808822576762,-0.7701239167794596,3.0,moderate,False
614,surface_management,surface_smoothness,-15.387962612100543,-16.119320919897195,-0.7313583077966523,-0.24150717667587496,1.6666666666666643,high,False
615,height_management,stack_height_management,-12.137765462506842,-13.341852914403516,-1.2040874518966742,-1.4663576502962978,1.3333333333333357,high,False
616,surface_management,surface_smoothness,-18.524120247568522,-17.789509793273236,0.7346104542952858,0.24258109176051726,3.8333333333333357,moderate,False
617,hole_management,hole_avoidance,-32.8849282901007,-34.73031066456019,-1.84538237445949,-0.4036704453038071,-1.3333333333333357,high,False
618,hole_management,hole_avoidance,-42.37416387959866,-34.68753019323671,7.686633686361951,1.6814221735318124,1.8333333333333321,high,False
619,hole_management,hole_avoidance,-36.21762884837597,-36.413532763532764,-0.19590391515679073,-0.042853243730185495,-0.6666666666666679,high,False
620,hole_management,hole_avoidance,-34.66376737808189,-40.95254496669414,-6.288777588612248,-1.3756464160200181,-2.333333333333332,high,False
621,height_management,stack_height_management,-13.093401658727746,-12.760386904761905,0.33301475396584124,0.40555088533656986,3.666666666666668,high,False
622,surface_management,surface_smoothness,-21.826733062040407,-22.25805091959515,-0.43131785755474183,-0.14242862481695556,-1.0,high,False
623,height_management,stack_height_management,-13.116533220217597,-12.79818137066932,0.3183518495482769,0.387694157376827,-2.166666666666668,low/mixed,True
624,hole_management,hole_avoidance,-35.772458616868384,-37.21653115008695,-1.4440725332185664,-0.3158854287345595,-1.0,moderate,False
625,height_management,stack_height_management,-12.909656084656085,-12.558411033411033,0.35124505124505134,0.42775204343388007,0.5,high,False
626,hole_management,hole_avoidance,-33.29514587944123,-39.68634615384615,-6.391200274404923,-1.3980509928466776,-2.8333333333333357,moderate,False
627,hole_management,hole_avoidance,-41.96227149990591,-36.932967401626826,5.029304098279084,1.1001413327767462,-1.8333333333333321,low/mixed,True
628,height_management,stack_height_management,-13.22749924280284,-14.149379768805057,-0.9218805260022158,-1.1226813798558928,0.33333333333333215,high,False
629,height_management,stack_height_management,-13.731850398696663,-13.516067778914296,0.21578261978236668,0.262783649825796,0.33333333333333215,high,False
630,hole_management,hole_avoidance,-39.053395061728395,-34.119309647630004,4.934085414098391,1.079312604174783,3.666666666666668,low/mixed,True
631,height_management,stack_height_management,-13.43048233459028,-13.229161579161579,0.20132075542870176,0.24517175178704487,3.0,high,False
632,hole_management,hole_avoidance,-42.28353038936372,-39.06082349749016,3.222706891873557,0.7049549969324281,1.5,low/mixed,True
633,hole_management,hole_avoidance,-39.996383712905455,-33.7978550207962,6.198528692109257,1.3559048097579498,2.5,high,False
634,surface_management,surface_smoothness,-18.157478632478632,-15.443605275099529,2.7138733573791036,0.8961679732210531,-2.0,high,False
635,height_management,stack_height_management,-12.950560707041436,-13.579815422976342,-0.6292547159349056,-0.7663168196319288,-2.833333333333332,moderate,False
636,hole_management,hole_avoidance,-38.382445542753544,-35.783096638775405,2.5993489039781394,0.5685977844435364,3.5,moderate,False
637,hole_management,hole_avoidance,-34.875962349513074,-37.74074134890227,-2.864778999389195,-0.6266596182913836,-0.6666666666666679,low/mixed,True
638,hole_management,hole_avoidance,-38.41875901875902,-33.14090889740315,5.277850121355868,1.1545098393813908,0.33333333333333215,high,False
639,hole_management,hole_avoidance,-39.01898988293871,-39.19014563346026,-0.17115575052154952,-0.03743967590975704,-0.8333333333333357,moderate,False
640,hole_management,hole_avoidance,-40.663797590292155,-41.0292269856786,-0.3654293953864425,-0.07993630415265703,-1.8333333333333357,low/mixed,True
641,hole_management,hole_avoidance,-41.949298515104964,-40.85571869488536,1.0935798202196025,0.2392164676074806,0.8333333333333321,high,False
642,height_management,stack_height_management,-13.07020340238731,-13.263747650816615,-0.19354424842930484,-0.23570139270873525,2.0,low/mixed,True
643,surface_management,surface_smoothness,-18.563406373736207,-19.026117886717163,-0.46271151298095603,-0.15279535341864706,3.3333333333333357,low/mixed,True
