replicate,raw_ability_elo,raw_mean_holes,raw_mean_max_height,raw_mean_bumpiness,raw_line_clear_rate,raw_lines_cleared,raw_placements_observed,z_hole_management,z_height_management,z_surface_management,primary_weakness,secondary_weakness,top_two_margin,confidence,mixed,selected_tutorial
321,1500.0,32.725,12.95,21.4,0.0,0,40,0.47912261137124273,1.572505645634429,1.0489559395594663,height_management,surface_management,0.5235497060749628,moderate,False,stack_height
322,1500.0,44.475,13.225,18.7,0.0,0,40,3.0493908646967838,1.907405202303911,0.1573691891616514,hole_management,height_management,1.1419856623928728,high,False,hole_avoidance
323,1500.0,37.525,12.325,17.8,0.0,0,40,1.5291045361340163,0.8113702895674255,-0.1398263943042865,hole_management,height_management,0.7177342465665908,moderate,False,hole_avoidance
324,1500.0,31.75,11.05,16.2,0.025,1,40,0.2658450329038039,-0.7413458368092599,-0.668174098243733,hole_management,surface_management,0.9340191311475369,high,False,hole_avoidance
325,1500.0,28.025,11.0,14.425,0.0,0,40,-0.5489846899589744,-0.8022366652946211,-1.2543098323015556,hole_management,height_management,0.2532519753356467,low/mixed,True,hole_avoidance
326,1500.0,33.8,12.1,19.6,0.0,0,40,0.7142748132712381,0.5373615613833047,0.4545647726275905,hole_management,height_management,0.1769132518879334,low/mixed,True,hole_avoidance
327,1500.0,33.6,12.225,18.775,0.0,0,40,0.6705255664061235,0.6895886325967053,0.1821354877838127,height_management,hole_management,0.019063066190581845,low/mixed,True,stack_height
328,1500.0,30.825,10.85,16.125,0.0,0,40,0.06350476615264411,-0.9849091507507024,-0.6929403968658943,hole_management,surface_management,0.7564451630185384,high,False,hole_avoidance
329,1500.0,30.5,11.125,18.175,0.0,0,40,-0.007587760003168579,-0.6500095940812204,-0.015994901193478853,hole_management,surface_management,0.008407141190310274,low/mixed,True,hole_avoidance
330,1500.0,32.625,11.325,18.425,0.0,0,40,0.4572479879386846,-0.4064462801397801,0.06655942754705958,hole_management,surface_management,0.39068856039162503,moderate,False,hole_avoidance
331,1500.0,27.175,10.575,15.95,0.0,0,40,-0.7349189891357152,-1.3198087074201843,-0.7507284269842714,hole_management,surface_management,0.015809437848556263,low/mixed,True,hole_avoidance
332,1500.0,38.225,11.95,15.6,0.0,0,40,1.6822269001619217,0.3546890759272234,-0.8663044872210252,hole_management,height_management,1.3275378242346982,high,False,hole_avoidance
333,1500.0,36.9,12.2,15.8,0.0,0,40,1.3923881396805302,0.6591432183540248,-0.800261024228594,hole_management,height_management,0.7332449213265054,moderate,False,hole_avoidance
334,1500.0,28.4,11.475,13.45,0.0,0,40,-0.46695485208688264,-0.22377379468369887,-1.5762717143896559,height_management,hole_management,0.24318105740318377,low/mixed,True,stack_height
335,1500.0,32.325,12.175,18.3,0.0,0,40,0.39162411764101185,0.6286978041113463,0.025282263176790366,height_management,hole_management,0.2370736864703345,low/mixed,True,stack_height
336,1500.0,27.475,11.0,14.75,0.0,0,40,-0.6692951188380416,-0.8022366652946211,-1.1469892049388557,hole_management,height_management,0.13294154645657952,low/mixed,True,hole_avoidance
337,1500.0,30.375,11.75,15.175,0.0,0,40,-0.034931039293865825,0.11112576198578313,-1.0066468460799403,height_management,hole_management,0.14605680127964896,low/mixed,True,stack_height
338,1500.0,27.1,11.725,16.55,0.0,0,40,-0.7513249567101334,0.08068034774310255,-0.5525980380069787,height_management,surface_management,0.6332783857500812,moderate,False,stack_height
339,1500.0,26.45,11.625,20.15,0.0,0,40,-0.8935100090217596,-0.04110130922761759,0.6361842958567742,surface_management,height_management,0.6772856050843917,moderate,False,bumpiness
340,1500.0,29.925,11.375,14.55,0.0,0,40,-0.13336684474037577,-0.345555451654419,-1.2130326679312862,hole_management,height_management,0.2121886069140432,low/mixed,True,hole_avoidance
341,1500.0,30.15,12.4,17.025,0.025,1,40,-0.08414894201712118,0.9027065322954673,-0.3957448133999564,height_management,hole_management,0.9868554743125885,high,False,stack_height
342,1500.0,25.2,10.775,16.875,0.0,0,40,-1.166942801928732,-1.076245393478742,-0.445277410644279,surface_management,height_management,0.630967982834463,moderate,False,bumpiness
343,1500.0,30.75,10.85,15.2,0.0,0,40,0.047098798578225916,-0.9849091507507024,-0.9983914132058868,hole_management,height_management,1.0320079493289283,high,False,hole_avoidance
344,1500.0,36.45,14.225,19.425,0.0,0,40,1.293952334234021,3.1252217720111166,0.39677674250921335,height_management,hole_management,1.8312694377770957,high,False,stack_height
345,1500.0,34.25,11.075,19.975,0.0,0,40,0.8127106187177489,-0.7109004225665816,0.5783962657383982,hole_management,surface_management,0.23431435297935066,low/mixed,True,hole_avoidance
346,1500.0,35.9,12.075,17.25,0.0,0,40,1.1736419053549523,0.506916147140624,-0.32144591753347135,hole_management,height_management,0.6667257582143282,moderate,False,hole_avoidance
347,1500.0,23.225,10.175,18.775,0.0,0,40,-1.598966614721748,-1.8069353353030648,0.1821354877838127,surface_management,hole_management,1.7811021025055607,high,False,bumpiness
348,1500.0,32.85,12.4,22.45,0.0,0,40,0.5064658906619399,0.9027065322954673,1.395684120269728,surface_management,height_management,0.49297758797426083,moderate,False,bumpiness
349,1500.0,30.7,11.5,15.95,0.0,0,40,0.03616148686194686,-0.1933283804410183,-0.7507284269842714,hole_management,height_management,0.22948986730296517,low/mixed,True,hole_avoidance
350,1500.0,29.25,11.25,15.575,0.0,0,40,-0.28102055291014105,-0.4977825228678197,-0.8745599200950791,hole_management,height_management,0.21676196995767866,low/mixed,True,hole_avoidance
351,1500.0,21.725,10.85,13.3,0.0,0,40,-1.927085966210115,-0.9849091507507024,-1.6258043116339784,height_management,surface_management,0.640895160883276,moderate,False,stack_height
352,1500.0,32.9,12.125,17.125,0.025,1,40,0.5174032023782182,0.5678069756259853,-0.36272308190374053,height_management,hole_management,0.050403773247767014,low/mixed,True,stack_height
353,1500.0,43.125,12.725,19.725,0.0,0,40,2.754083448357253,1.2984969174503083,0.4958419369978597,hole_management,height_management,1.455586530906945,high,False,hole_avoidance
354,1500.0,31.425,12.5,19.3,0.0,0,40,0.19475250674799122,1.0244881892661875,0.3554995781389441,height_management,surface_management,0.6689886111272434,moderate,False,stack_height
355,1500.0,36.65,12.925,19.175,0.0,0,40,1.3377015810991357,1.5420602313917506,0.31422241376867494,height_management,hole_management,0.2043586502926149,low/mixed,True,stack_height
356,1500.0,39.225,14.325,16.0,0.075,3,40,1.9009731344874996,3.247003428981837,-0.7342175612361636,height_management,hole_management,1.3460302944943374,high,False,stack_height
357,1500.0,21.9,10.65,17.275,0.0,0,40,-1.8888053752031395,-1.2284724646921426,-0.31319048465941796,surface_management,height_management,0.9152819800327245,high,False,bumpiness
358,1500.0,29.925,11.325,16.8,0.0,0,40,-0.13336684474037577,-0.4064462801397801,-0.4700437092664403,hole_management,height_management,0.2730794353994044,low/mixed,True,hole_avoidance
359,1500.0,33.75,11.575,16.8,0.0,0,40,0.7033375015549599,-0.10199213771297873,-0.4700437092664403,hole_management,height_management,0.8053296392679387,high,False,hole_avoidance
360,1500.0,28.925,12.3,23.575,0.0,0,40,-0.35211307906595374,0.7809248753247471,1.767178599602151,surface_management,height_management,0.9862537242774039,high,False,bumpiness
361,1500.0,30.475,12.0,22.55,0.0,0,40,-0.013056415861307718,0.4155799044125845,1.428705851765944,surface_management,height_management,1.0131259473533594,high,False,bumpiness
362,1500.0,28.125,11.75,15.75,0.0,0,40,-0.5271100665264162,0.11112576198578313,-0.816771889976702,height_management,hole_management,0.6382358285121994,moderate,False,stack_height
363,1500.0,33.025,12.075,19.65,0.0,0,40,0.5447464816689155,0.506916147140624,0.47107563837569727,hole_management,height_management,0.03783033452829143,low/mixed,True,hole_avoidance
364,1500.0,31.5,11.675,12.775,0.0,0,40,0.2111584743224094,0.019789519257743565,-1.7991684019891092,hole_management,height_management,0.19136895506466584,low/mixed,True,hole_avoidance
365,1500.0,30.3,11.35,18.15,0.0,0,40,-0.05133700686828402,-0.3760008658970996,-0.0242503340675334,surface_management,hole_management,0.027086672800750618,low/mixed,True,bumpiness
366,1500.0,23.45,11.2,15.8,0.0,0,40,-1.5497487119984934,-0.5586733513531809,-0.800261024228594,height_management,surface_management,0.24158767287541316,low/mixed,True,stack_height
367,1500.0,26.95,11.425,23.85,0.0,0,40,-0.7841368918589705,-0.28466462316905783,1.857988361216744,surface_management,height_management,2.1426529843858018,high,False,bumpiness
368,1500.0,25.525,11.675,22.1,0.0,0,40,-1.0958502757729194,0.019789519257743565,1.2801080600329748,surface_management,height_management,1.2603185407752313,high,False,bumpiness
369,1500.0,27.2,11.875,16.975,0.0,0,40,-0.729450333277576,0.26335283319918384,-0.41225567914806316,height_management,surface_management,0.6756085123472471,moderate,False,stack_height
370,1500.0,30.4,12.1,19.025,0.025,1,40,-0.02946238343572669,0.5373615613833047,0.26468981652435114,height_management,surface_management,0.27267174485895357,low/mixed,True,stack_height
371,1500.0,21.325,11.6,19.025,0.0,0,40,-2.014584459940347,-0.07154672347029815,0.26468981652435114,surface_management,height_management,0.3362365399946493,low/mixed,True,bumpiness
372,1500.0,30.3,12.675,19.775,0.0,0,40,-0.05133700686828402,1.2376060889649492,0.5123528027459665,height_management,surface_management,0.7252532862189827,moderate,False,stack_height
373,1500.0,30.35,12.375,22.3,0.0,0,40,-0.040399695152004964,0.8722611180527866,1.3461515230254055,surface_management,height_management,0.4738904049726189,moderate,False,bumpiness
374,1500.0,30.875,11.3,16.1,0.0,0,40,0.07444207786892316,-0.43689169438245856,-0.7011958297399477,hole_management,height_management,0.5113337722513818,moderate,False,hole_avoidance
375,1500.0,34.175,11.975,17.05,0.0,0,40,0.7963046511433298,0.385134490169904,-0.3874893805259018,hole_management,height_management,0.41117016097342585,moderate,False,hole_avoidance
376,1500.0,31.275,11.05,12.6,0.0,0,40,0.16194057159915404,-0.7413458368092599,-1.8569564321074865,hole_management,height_management,0.903286408408414,high,False,hole_avoidance
377,1500.0,30.4,11.7,20.7,0.0,0,40,-0.02946238343572669,0.05023493350042197,0.8178038190859589,surface_management,height_management,0.7675688855855369,high,False,bumpiness
378,1500.0,35.3,11.925,19.1,0.0,0,40,1.0423941647596051,0.324243661684545,0.2894561151465136,hole_management,height_management,0.7181505030750601,moderate,False,hole_avoidance
379,1500.0,20.175,10.225,18.0,0.0,0,40,-2.266142629414761,-1.746044506817706,-0.073782931311856,surface_management,height_management,1.6722615755058499,high,False,bumpiness
380,1500.0,34.9,11.8,19.75,0.0,0,40,0.9548956710293742,0.17201659047114426,0.5040973698719131,hole_management,surface_management,0.4507983011574611,moderate,False,hole_avoidance
381,1500.0,38.875,13.2,19.075,0.0,0,40,1.824411952473547,1.8769597880612305,0.2812006822724591,height_management,hole_management,0.05254783558768361,low/mixed,True,stack_height
382,1500.0,28.3,11.25,18.425,0.0,0,40,-0.48882947551943995,-0.4977825228678197,0.06655942754705958,surface_management,hole_management,0.5553889030664996,moderate,False,bumpiness
383,1500.0,22.75,10.425,19.275,0.0,0,40,-1.7028710760263979,-1.5024811928762636,0.34724414526488956,surface_management,height_management,1.8497253381411531,high,False,bumpiness
384,1500.0,30.175,11.05,17.1,0.0,0,40,-0.07868028615898126,-0.7413458368092599,-0.3709785147777939,hole_management,surface_management,0.29229822861881266,low/mixed,True,hole_avoidance
385,1500.0,31.825,11.575,18.575,0.0,0,40,0.2822510004782221,-0.10199213771297873,0.11609202479138218,hole_management,surface_management,0.1661589756868399,low/mixed,True,hole_avoidance
386,1500.0,29.85,10.625,14.3,0.0,0,40,-0.14977281231479395,-1.2589178789348232,-1.2955869966718248,hole_management,height_management,1.1091450666200293,high,False,hole_avoidance
387,1500.0,27.3,11.25,17.05,0.0,0,40,-0.7075757098450179,-0.4977825228678197,-0.3874893805259018,surface_management,height_management,0.1102931423419179,low/mixed,True,bumpiness
388,1500.0,29.175,11.85,14.4,0.0,0,40,-0.29742652048455925,0.23290741895650324,-1.2625652651756094,height_management,hole_management,0.5303339394410624,moderate,False,stack_height
389,1500.0,37.2,11.575,17.575,0.0,0,40,1.4580120099782046,-0.10199213771297873,-0.2141252901707716,hole_management,height_management,1.5600041476911832,high,False,hole_avoidance
390,1500.0,25.225,11.0,16.175,0.0,0,40,-1.1614741460705922,-0.8022366652946211,-0.6764295311177864,surface_management,height_management,0.12580713417683476,low/mixed,True,bumpiness
391,1500.0,32.25,11.9,21.1,0.0,0,40,0.37521815006659287,0.2937982474418644,0.9498907450708212,surface_management,hole_management,0.5746725950042283,moderate,False,bumpiness
392,1500.0,34.575,10.5,11.825,0.0,0,40,0.8838031448735623,-1.411144950148224,-2.1128748512031557,hole_management,height_management,2.294948095021786,high,False,hole_avoidance
393,1500.0,28.975,11.15,14.6,0.025,1,40,-0.3411757673496747,-0.6195641798385398,-1.196521802183179,hole_management,height_management,0.27838841248886514,low/mixed,True,hole_avoidance
394,1500.0,26.2,10.325,16.8,0.0,0,40,-0.9481965676031541,-1.6242628498469858,-0.4700437092664403,surface_management,hole_management,0.4781528583367138,moderate,False,bumpiness
395,1500.0,39.85,12.25,16.325,0.0,0,40,2.0376895309409857,0.720034046839386,-0.6268969338734638,hole_management,height_management,1.3176554841015997,high,False,hole_avoidance
396,1500.0,35.725,12.3,25.45,0.0,0,40,1.1353613143479766,0.7809248753247471,2.3863360651561893,surface_management,hole_management,1.2509747508082127,high,False,bumpiness
397,1500.0,30.125,11.35,16.0,0.0,0,40,-0.08961759787526032,-0.3760008658970996,-0.7342175612361636,hole_management,height_management,0.2863832680218393,low/mixed,True,hole_avoidance
398,1500.0,26.725,10.15,15.25,0.0,0,40,-0.8333547945822252,-1.8373807495457455,-0.9818805474577789,hole_management,surface_management,0.1485257528755537,low/mixed,True,hole_avoidance
399,1500.0,28.775,12.7,15.775,0.025,1,40,-0.3849250142147909,1.2680515032076276,-0.808516457102648,height_management,hole_management,1.6529765174224185,high,False,stack_height
400,1500.0,31.625,11.025,13.55,0.025,1,40,0.23850175361310663,-0.7717912510519406,-1.54324998289344,hole_management,height_management,1.0102930046650471,high,False,hole_avoidance
401,1500.0,29.825,11.4,15.175,0.0,0,40,-0.15524146817293386,-0.31511003741173843,-1.0066468460799403,hole_management,height_management,0.15986856923880458,low/mixed,True,hole_avoidance
402,1500.0,27.6,10.775,13.1,0.025,1,40,-0.6419518395473444,-1.076245393478742,-1.6918477746264096,hole_management,height_management,0.43429355393139757,moderate,False,hole_avoidance
403,1500.0,29.975,12.5,17.725,0.0,0,40,-0.1224295330240967,1.0244881892661875,-0.16459269292644782,height_management,hole_management,1.1469177222902842,high,False,stack_height
404,1500.0,30.8,11.125,17.0,0.025,1,40,0.05803611029450497,-0.6500095940812204,-0.40400024627400977,hole_management,surface_management,0.4620363565685147,moderate,False,hole_avoidance
405,1500.0,24.775,10.8,16.525,0.0,0,40,-1.2599099515171028,-1.0457999792360613,-0.5608534708810333,surface_management,height_management,0.48494650835502795,moderate,False,bumpiness
406,1500.0,33.2,11.875,18.65,0.0,0,40,0.5830270726758926,0.26335283319918384,0.14085832341354348,hole_management,height_management,0.31967423947670875,low/mixed,True,hole_avoidance
407,1500.0,25.925,11.15,13.9,0.0,0,40,-1.0083517820426877,-0.6195641798385398,-1.4276739226566864,height_management,hole_management,0.3887876022041479,moderate,False,stack_height
408,1500.0,35.25,12.725,15.05,0.0,0,40,1.0314568530433268,1.2984969174503083,-1.0479240104502094,height_management,hole_management,0.26704006440698147,low/mixed,True,stack_height
409,1500.0,37.8,13.375,21.05,0.0,0,40,1.58925975057355,2.0900776877599925,0.9333798793227133,height_management,hole_management,0.5008179371864425,moderate,False,stack_height
410,1500.0,29.05,11.325,21.75,0.025,1,40,-0.3247697997752565,-0.4064462801397801,1.1645319997962207,surface_management,hole_management,1.4893017995714772,high,False,bumpiness
411,1500.0,28.575,11.525,21.5,0.0,0,40,-0.42867426107990636,-0.16288296619833773,1.081977671055682,surface_management,height_management,1.2448606372540199,high,False,bumpiness
412,1500.0,34.4,11.925,17.725,0.0,0,40,0.8455225538665853,0.324243661684545,-0.16459269292644782,hole_management,height_management,0.5212788921820403,moderate,False,hole_avoidance
413,1500.0,37.15,11.325,14.625,0.025,1,40,1.4470746982619247,-0.4064462801397801,-1.1882663693091249,hole_management,height_management,1.8535209784017048,high,False,hole_avoidance
414,1500.0,36.075,12.9,19.525,0.0,0,40,1.2119224963619293,1.51161481714907,0.42979847400542803,height_management,hole_management,0.2996923207871407,low/mixed,True,stack_height
415,1500.0,31.2,12.15,14.975,0.0,0,40,0.14553460402473584,0.5982523898686658,-1.0726903090723712,height_management,hole_management,0.45271778584392997,moderate,False,stack_height
416,1500.0,24.475,10.8,16.875,0.0,0,40,-1.3255338218147756,-1.0457999792360613,-0.445277410644279,surface_management,height_management,0.6005225685917823,moderate,False,bumpiness
417,1500.0,34.1,12.075,18.95,0.0,0,40,0.7798986835689125,0.506916147140624,0.23992351790218985,hole_management,height_management,0.2729825364282884,low/mixed,True,hole_avoidance
418,1500.0,29.125,11.65,15.55,0.0,0,40,-0.3083638322008383,-0.010655894984937011,-0.8828153529691325,height_management,hole_management,0.2977079372159013,low/mixed,True,stack_height
419,1500.0,23.0,12.65,16.7,0.0,0,40,-1.6481845174450034,1.2071606747222687,-0.5030654407626561,height_management,surface_management,1.7102261154849248,high,False,stack_height
420,1500.0,28.825,11.2,19.3,0.0,0,40,-0.3739877024985118,-0.5586733513531809,0.3554995781389441,surface_management,hole_management,0.7294872806374559,moderate,False,bumpiness
421,1500.0,35.75,11.85,19.275,0.0,0,40,1.1408299702061158,0.23290741895650324,0.34724414526488956,hole_management,surface_management,0.7935858249412262,high,False,hole_avoidance
422,1500.0,32.325,11.45,15.875,0.0,0,40,0.39162411764101185,-0.25421920892637945,-0.7754947256064327,hole_management,height_management,0.6458433265673913,moderate,False,hole_avoidance
423,1500.0,26.875,10.75,17.925,0.0,0,40,-0.8005428594333888,-1.1066908077214226,-0.0985492299340173,surface_management,hole_management,0.7019936294993715,moderate,False,bumpiness
424,1500.0,33.975,11.675,17.45,0.0,0,40,0.7525554042782152,0.019789519257743565,-0.2554024545410408,hole_management,height_management,0.7327658850204717,moderate,False,hole_avoidance
425,1500.0,27.75,10.95,18.775,0.0,0,40,-0.609139904398508,-0.8631274937799822,0.1821354877838127,surface_management,hole_management,0.7912753921823207,high,False,bumpiness
426,1500.0,35.95,11.6,18.65,0.0,0,40,1.184579217071232,-0.07154672347029815,0.14085832341354348,hole_management,surface_management,1.0437208936576885,high,False,hole_avoidance
427,1500.0,33.05,10.975,12.85,0.0,0,40,0.5502151375270546,-0.8326820795373017,-1.774402103366948,hole_management,height_management,1.3828972170643563,high,False,hole_avoidance
428,1500.0,33.3,11.8,17.825,0.0,0,40,0.6049016961084491,0.17201659047114426,-0.13157096143023314,hole_management,height_management,0.43288510563730487,moderate,False,hole_avoidance
429,1500.0,28.575,12.4,19.875,0.0,0,40,-0.42867426107990636,0.9027065322954673,0.5453745342421823,height_management,surface_management,0.35733199805328497,moderate,False,stack_height
430,1500.0,33.825,12.425,19.2,0.0,0,40,0.7197434691293788,0.9331519465381478,0.32247784664272827,height_management,hole_management,0.213408477408769,low/mixed,True,stack_height
431,1500.0,33.6,12.075,18.75,0.025,1,40,0.6705255664061235,0.506916147140624,0.17388005490975933,hole_management,height_management,0.16360941926549943,low/mixed,True,hole_avoidance
432,1500.0,32.25,11.05,16.175,0.0,0,40,0.37521815006659287,-0.7413458368092599,-0.6764295311177864,hole_management,surface_management,1.0516476811843791,high,False,hole_avoidance
433,1500.0,27.425,11.6,16.25,0.0,0,40,-0.6802324305543207,-0.07154672347029815,-0.6516632324956251,height_management,surface_management,0.580116509025327,moderate,False,stack_height
434,1500.0,28.725,11.15,14.1,0.0,0,40,-0.3958623259310692,-0.6195641798385398,-1.3616304596642559,hole_management,height_management,0.22370185390747066,low/mixed,True,hole_avoidance
435,1500.0,34.4,13.375,17.025,0.0,0,40,0.8455225538665853,2.0900776877599925,-0.3957448133999564,height_management,hole_management,1.244555133893407,high,False,stack_height
436,1500.0,34.0,12.9,25.775,0.0,0,40,0.7580240601363544,1.51161481714907,2.493656692518889,surface_management,height_management,0.982041875369819,high,False,bumpiness
437,1500.0,32.475,12.925,21.3,0.0,0,40,0.42443605278984825,1.5420602313917506,1.0159342080632516,height_management,surface_management,0.526126023328499,moderate,False,stack_height
438,1500.0,32.075,11.2,17.975,0.0,0,40,0.33693755905961736,-0.5586733513531809,-0.08203836418590937,hole_management,surface_management,0.41897592324552674,moderate,False,hole_avoidance
439,1500.0,28.7,11.525,13.5,0.0,0,40,-0.4013309817892091,-0.16288296619833773,-1.559760848641548,height_management,hole_management,0.2384480155908714,low/mixed,True,stack_height
440,1500.0,23.825,11.525,22.275,0.0,0,40,-1.4677188741264018,-0.16288296619833773,1.3378960901513508,surface_management,height_management,1.5007790563496886,high,False,bumpiness
441,1500.0,32.05,11.125,20.8,0.0,0,40,0.33146890320147665,-0.6500095940812204,0.8508255505821748,surface_management,hole_management,0.5193566473806981,moderate,False,bumpiness
442,1500.0,32.275,11.95,20.375,0.0,0,40,0.38068680592473203,0.3546890759272234,0.7104831917232592,surface_management,hole_management,0.3297963857985272,low/mixed,True,bumpiness
443,1500.0,35.35,12.825,18.575,0.0,0,40,1.053331476475885,1.4202785744210282,0.11609202479138218,height_management,hole_management,0.36694709794514324,moderate,False,stack_height
444,1500.0,25.275,12.025,23.55,0.0,0,40,-1.1505368343543139,0.4460253186552651,1.7589231667280976,surface_management,height_management,1.3128978480728324,high,False,bumpiness
445,1500.0,34.65,11.325,15.75,0.0,0,40,0.9002091124479797,-0.4064462801397801,-0.816771889976702,hole_management,height_management,1.3066553925877598,high,False,hole_avoidance
446,1500.0,29.15,11.025,13.85,0.0,0,40,-0.30289517634269914,-0.7717912510519406,-1.4441847884047943,hole_management,height_management,0.46889607470924144,moderate,False,hole_avoidance
447,1500.0,32.4,11.85,13.6,0.0,0,40,0.4080300852154293,0.23290741895650324,-1.5267391171453326,hole_management,height_management,0.17512266625892603,low/mixed,True,hole_avoidance
448,1500.0,31.225,11.775,19.05,0.025,1,40,0.15100325988287577,0.14157117622846369,0.2729452493984057,surface_management,hole_management,0.12194198951552992,low/mixed,True,bumpiness
449,1500.0,25.575,12.025,22.875,0.0,0,40,-1.0849129640566402,0.4460253186552651,1.5360264791286435,surface_management,height_management,1.0900011604733784,high,False,bumpiness
450,1500.0,43.925,14.45,11.35,0.075,3,40,2.929080435817715,3.3992305001952374,-2.2697280758101788,height_management,hole_management,0.47015006437752227,moderate,False,stack_height
451,1500.0,33.45,10.6,16.0,0.0,0,40,0.6377136312572871,-1.2893632931775039,-0.7342175612361636,hole_management,surface_management,1.3719311924934505,high,False,hole_avoidance
452,1500.0,23.8,11.35,17.075,0.025,1,40,-1.473187529984541,-0.3760008658970996,-0.3792339476518485,height_management,surface_management,0.003233081754748901,low/mixed,True,stack_height
453,1500.0,25.8,10.55,12.375,0.0,0,40,-1.0356950613333848,-1.3502541216628627,-1.931255327973971,hole_management,height_management,0.3145590603294779,low/mixed,True,hole_avoidance
454,1500.0,28.125,11.325,20.575,0.0,0,40,-0.5271100665264162,-0.4064462801397801,0.7765266547156897,surface_management,height_management,1.1829729348554698,high,False,bumpiness
455,1500.0,28.075,12.475,19.05,0.0,0,40,-0.5380473782426953,0.9940427750235068,0.2729452493984057,height_management,surface_management,0.7210975256251011,moderate,False,stack_height
456,1500.0,27.125,11.675,16.65,0.0,0,40,-0.7458563008519943,0.019789519257743565,-0.519576306510764,height_management,surface_management,0.5393658257685076,moderate,False,stack_height
457,1500.0,25.975,10.725,14.075,0.0,0,40,-0.9974144703264086,-1.137136221964103,-1.3698858925383097,hole_management,height_management,0.1397217516376944,low/mixed,True,hole_avoidance
458,1500.0,39.625,11.725,13.975,0.0,0,40,1.9884716282177304,0.08068034774310255,-1.402907624034525,hole_management,height_management,1.9077912804746278,high,False,hole_avoidance
459,1500.0,31.275,11.975,21.1,0.0,0,40,0.16194057159915404,0.385134490169904,0.9498907450708212,surface_management,height_management,0.5647562549009172,moderate,False,bumpiness
460,1500.0,41.3,12.3,16.9,0.0,0,40,2.354871570713073,0.7809248753247471,-0.4370219777702256,hole_management,height_management,1.5739466953883259,high,False,hole_avoidance
461,1500.0,26.325,11.225,16.875,0.0,0,40,-0.9208532883124568,-0.5282279371105003,-0.445277410644279,surface_management,height_management,0.08295052646622131,low/mixed,True,bumpiness
462,1500.0,32.475,11.275,15.925,0.0,0,40,0.42443605278984825,-0.4673371086251391,-0.7589838598583248,hole_management,height_management,0.8917731614149873,high,False,hole_avoidance
463,1500.0,35.375,11.3,12.6,0.0,0,40,1.0588001323340241,-0.43689169438245856,-1.8569564321074865,hole_management,height_management,1.4956918267164827,high,False,hole_avoidance
464,1500.0,37.05,11.9,19.375,0.0,0,40,1.4252000748293665,0.2937982474418644,0.38026587676110546,hole_management,surface_management,1.044934198068261,high,False,hole_avoidance
465,1500.0,29.35,11.825,17.975,0.0,0,40,-0.2591459294775829,0.20246200471382267,-0.08203836418590937,height_management,surface_management,0.28450036889973207,low/mixed,True,stack_height
466,1500.0,31.1,11.225,18.0,0.0,0,40,0.12365998059217852,-0.5282279371105003,-0.073782931311856,hole_management,surface_management,0.1974429119040345,low/mixed,True,hole_avoidance
467,1500.0,30.7,12.525,19.775,0.0,0,40,0.03616148686194686,1.054933603508868,0.5123528027459665,height_management,surface_management,0.5425808007629014,moderate,False,stack_height
468,1500.0,29.0,11.275,17.625,0.0,0,40,-0.33570711149153554,-0.4673371086251391,-0.19761442442266366,surface_management,hole_management,0.13809268706887187,low/mixed,True,bumpiness
469,1500.0,28.35,11.125,15.6,0.0,0,40,-0.4778921638031609,-0.6500095940812204,-0.8663044872210252,hole_management,height_management,0.17211743027805948,low/mixed,True,hole_avoidance
470,1500.0,41.475,12.075,15.3,0.0,0,40,2.39315216172005,0.506916147140624,-0.965369681709671,hole_management,height_management,1.886236014579426,high,False,hole_avoidance
471,1500.0,39.625,12.425,15.325,0.025,1,40,1.9884716282177304,0.9331519465381478,-0.9571142488356176,hole_management,height_management,1.0553196816795825,high,False,hole_avoidance
472,1500.0,38.425,13.075,20.2,0.0,0,40,1.7259761470270363,1.7247327168478297,0.6526951616048821,hole_management,height_management,0.0012434301792065838,low/mixed,True,hole_avoidance
473,1500.0,39.825,12.025,20.625,0.0,0,40,2.0322208750828468,0.4460253186552651,0.7930375204637976,hole_management,surface_management,1.2391833546190492,high,False,hole_avoidance
474,1500.0,28.175,9.975,14.825,0.0,0,40,-0.5161727548101372,-2.050498649244507,-1.1222229063166944,hole_management,surface_management,0.6060501515065572,moderate,False,hole_avoidance
475,1500.0,33.9,11.925,12.7,0.025,1,40,0.7361494367037962,0.324243661684545,-1.8239347006112712,hole_management,height_management,0.4119057750192512,moderate,False,hole_avoidance
476,1500.0,26.65,10.675,14.975,0.0,0,40,-0.8497607621566441,-1.1980270504494621,-1.0726903090723712,hole_management,surface_management,0.22292954691572708,low/mixed,True,hole_avoidance
477,1500.0,42.85,12.725,19.975,0.0,0,40,2.6939282339177195,1.2984969174503083,0.5783962657383982,hole_management,height_management,1.3954313164674113,high,False,hole_avoidance
478,1500.0,29.175,12.0,23.4,0.0,0,40,-0.29742652048455925,0.4155799044125845,1.7093905694837739,surface_management,height_management,1.2938106650711894,high,False,bumpiness
479,1500.0,34.85,11.575,14.6,0.0,0,40,0.9439583593130959,-0.10199213771297873,-1.196521802183179,hole_management,height_management,1.0459504970260747,high,False,hole_avoidance
480,1500.0,26.925,11.55,16.45,0.0,0,40,-0.7896055477171097,-0.13243755195565715,-0.5856197695031946,height_management,surface_management,0.45318221754753746,moderate,False,stack_height
481,1500.0,28.825,11.525,19.175,0.0,0,40,-0.3739877024985118,-0.16288296619833773,0.31422241376867494,surface_management,height_management,0.47710537996701263,moderate,False,bumpiness
